image,gt_count,pred_count,matched_iou50,rough_recall_iou50,avg_norm_area,small_ratio_area_lt_0.001,top_classes
0000244_06388_d_0000014.jpg,46,31,23,0.5,0.000385552809652174,0.9565217391304348,car:35;pedestrian:2;van:2
0000249_00001_d_0000001.jpg,80,52,38,0.475,0.000741271898625,0.875,car:54;pedestrian:9;van:9
0000249_00235_d_0000002.jpg,85,59,33,0.38823529411764707,0.0010898711655764706,0.788235294117647,car:33;van:20;motor:12
0000249_00603_d_0000003.jpg,48,25,14,0.2916666666666667,0.0006047027022291667,0.8125,car:23;van:10;tricycle:6
0000249_01100_d_0000004.jpg,27,24,17,0.6296296296296297,0.0010214461276666666,0.7407407407407407,car:17;tricycle:5;motor:3
0000249_01514_d_0000005.jpg,51,38,30,0.5882352941176471,0.001424061179196078,0.6078431372549019,car:27;pedestrian:7;people:6
0000249_01635_d_0000006.jpg,80,41,29,0.3625,0.0005777386699375,0.8125,car:41;pedestrian:14;people:8
0000249_02073_d_0000007.jpg,67,32,23,0.34328358208955223,0.0006592608686865673,0.8507462686567164,car:33;people:11;motor:8
0000249_02468_d_0000008.jpg,18,16,5,0.2777777777777778,0.0020243850994444445,0.4444444444444444,car:11;people:3;motor:2
0000249_02900_d_0000009.jpg,101,65,46,0.45544554455445546,0.0008655519588019801,0.801980198019802,car:43;pedestrian:15;motor:13
0000249_03400_d_0000010.jpg,92,87,56,0.6086956521739131,0.0011646630401195652,0.6847826086956522,car:46;pedestrian:13;people:7
0000249_03900_d_0000011.jpg,85,48,33,0.38823529411764707,0.0009522514973647062,0.7176470588235294,car:47;van:9;truck:7
0000253_00001_d_0000001.jpg,106,115,79,0.7452830188679245,0.000508549117745283,0.9905660377358491,car:79;van:7;truck:6
0000256_00715_d_0000019.jpg,90,69,38,0.4222222222222222,0.0012561335755444441,0.8444444444444444,car:45;truck:12;pedestrian:11
0000256_02173_d_0000030.jpg,47,23,15,0.3191489361702128,0.001844298381170213,0.6170212765957447,car:17;van:10;truck:7
0000263_02401_d_0000179.jpg,17,17,12,0.7058823529411765,0.005720600910882354,0.35294117647058826,car:9;pedestrian:4;van:2
0000269_00001_d_0000348.jpg,128,70,50,0.390625,0.00061367633365625,0.828125,car:65;pedestrian:22;people:18
0000269_00201_d_0000349.jpg,47,82,41,0.8723404255319149,0.0017107790457021274,0.574468085106383,car:31;pedestrian:7;people:5
0000269_00601_d_0000351.jpg,93,84,61,0.6559139784946236,0.0008466664201935484,0.7741935483870968,car:54;pedestrian:13;people:13
0000271_00001_d_0000374.jpg,58,42,30,0.5172413793103449,0.0017738354913965516,0.6724137931034483,motor:22;pedestrian:16;people:5
0000271_00201_d_0000375.jpg,75,71,46,0.6133333333333333,0.0013541198530133333,0.64,motor:19;car:18;pedestrian:13
0000271_00401_d_0000376.jpg,25,19,9,0.36,0.0018320261274800001,0.68,pedestrian:7;truck:5;motor:5
0000271_00601_d_0000377.jpg,79,78,40,0.5063291139240507,0.0011032666452531646,0.7848101265822784,pedestrian:28;motor:18;car:16
0000271_00801_d_0000378.jpg,63,72,36,0.5714285714285714,0.0008636618875238094,0.7619047619047619,pedestrian:23;car:18;people:10
0000271_01201_d_0000379.jpg,59,62,30,0.5084745762711864,0.001682325207220339,0.6271186440677966,pedestrian:11;car:11;motor:8
0000271_01401_d_0000380.jpg,55,58,33,0.6,0.0018811459309272729,0.6545454545454545,pedestrian:19;car:16;tricycle:6
0000271_01601_d_0000381.jpg,48,40,25,0.5208333333333334,0.00127689403425,0.7083333333333334,car:16;pedestrian:12;van:6
0000271_02401_d_0000385.jpg,84,55,30,0.35714285714285715,0.0010707753941309524,0.7142857142857143,car:24;people:20;pedestrian:13
0000271_02601_d_0000386.jpg,79,65,41,0.5189873417721519,0.002030863912797468,0.6582278481012658,car:25;pedestrian:17;truck:13
0000271_03001_d_0000387.jpg,56,52,25,0.44642857142857145,0.0009791917022857143,0.7857142857142857,pedestrian:21;car:17;motor:10
0000271_03801_d_0000391.jpg,57,52,30,0.5263157894736842,0.001210667859877193,0.7192982456140351,pedestrian:19;car:14;people:7
0000271_04401_d_0000394.jpg,86,67,54,0.627906976744186,0.001395695461988372,0.6976744186046512,pedestrian:20;motor:19;car:16
0000271_04801_d_0000396.jpg,50,35,27,0.54,0.001104727213,0.68,car:19;pedestrian:8;motor:7
0000271_05001_d_0000397.jpg,90,55,24,0.26666666666666666,0.0008291794086555557,0.8666666666666667,motor:24;van:18;pedestrian:13
0000271_05201_d_0000398.jpg,70,74,45,0.6428571428571429,0.0015352742047142856,0.6285714285714286,car:27;motor:18;pedestrian:7
0000271_05401_d_0000399.jpg,71,54,42,0.5915492957746479,0.0014316933570422536,0.704225352112676,car:44;pedestrian:12;van:5
0000271_05601_d_0000400.jpg,86,77,55,0.6395348837209303,0.0011934695378837206,0.7790697674418605,car:57;motor:11;pedestrian:6
0000271_05801_d_0000401.jpg,104,95,68,0.6538461538461539,0.0017534794633173078,0.625,car:74;pedestrian:10;motor:8
0000271_06001_d_0000402.jpg,158,127,102,0.6455696202531646,0.0016478022906518987,0.6708860759493671,car:91;motor:25;pedestrian:24
0000271_06201_d_0000403.jpg,142,130,94,0.6619718309859155,0.0016386169901126762,0.6126760563380281,car:81;pedestrian:24;motor:21
0000271_06401_d_0000404.jpg,128,121,82,0.640625,0.0016072894393437502,0.578125,car:81;pedestrian:17;motor:14
0000271_06601_d_0000405.jpg,105,103,80,0.7619047619047619,0.002183390958095238,0.4,car:72;pedestrian:17;motor:6
